,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,geoid,c_area,c_perim,perim (g) 0.5,w_perim (g) 0.5,pro_perim (g) 0.5,pro_w_perim (g) 0.5,area (g) 0.5,w_area (g) 0.5,pro_area (g) 0.5,pro_w_area (g) 0.5,perim (g) 0.1,w_perim (g) 0.1,pro_perim (g) 0.1,pro_w_perim (g) 0.1,area (g) 0.1,w_area (g) 0.1,pro_area (g) 0.1,pro_w_area (g) 0.1,c_a/p^2,rank_c_a/p^2,a/p^2 (g) 0.5,pro_a/p^2 (g) 0.5,w_a/p^2 (g) 0.5,pro_w_a/p^2 (g) 0.5,rank_a/p^2 (g) 0.5,rank_pro_a/p^2 (g) 0.5,rank_w_a/p^2 (g) 0.5,rank_pro_w_a/p^2 (g) 0.5,a/p^2 (g) 0.1,pro_a/p^2 (g) 0.1,w_a/p^2 (g) 0.1,pro_w_a/p^2 (g) 0.1,rank_a/p^2 (g) 0.1,rank_pro_a/p^2 (g) 0.1,rank_w_a/p^2 (g) 0.1,rank_pro_w_a/p^2 (g) 0.1
389,389,389,389,389,389,389,389,389,4819,6.501560159925027,17.199869179840235,51,60925,50.055391313779964,60024.75822132717,573,699808,572.0553913137799,698907.7582213272,56,64471,51.33685978175517,61067.67960343153,578,703354,573.336859781755,699950.6796034316,0.2761704210461729,143.0,0.22029988465974626,0.2283160073738404,0.00018853319490302106,0.00019398092350012813,35.0,38.0,23.0,24.0,0.18431122448979592,0.21754608083979474,0.00016921745091569,0.00018769149899445348,35.0,36.0,19.0,24.0
390,390,390,390,390,390,390,390,390,4805,1.297180239273518,11.213575702979856,133,212651,127.55273274100901,203555.45267471753,458,697003,452.5527327410089,687907.4526747175,156,247500,133.71176964440784,212915.90619674194,481,731852,458.71176964440804,697267.9061967419,0.1296349037452143,359.0,0.02589179716207813,0.02781567841086037,1.5413447541857082e-05,1.6602157660243565e-05,363.0,361.0,366.0,364.0,0.019764957264957264,0.025656689016416944,1.1947384960718296e-05,1.5380960663638755e-05,376.0,365.0,373.0,366.0
391,391,391,391,391,391,391,391,391,4826,0.24573694823950096,2.5806254002303977,56,108669,53.81357719233378,104720.6371772477,377,698784,374.81357719233375,694835.637177248,64,122599,56.6468644959545,109732.30227572184,385,712714,377.6468644959545,699847.3022757223,0.463692839498292,24.0,0.12021683673469387,0.12942899826799106,5.917409317756791e-05,6.336034489950376e-05,80.0,77.0,120.0,117.0,0.093994140625,0.1176885281389832,4.741780367712902e-05,5.8121164957252733e-05,93.0,85.0,127.0,123.0
392,392,392,392,392,392,392,392,392,4820,0.04824603910599995,1.8251739278688992,122,201666,115.82565579386915,192806.26557256453,437,695356,430.82565579386886,686496.2655725646,137,227411,120.12096810369115,199715.1851824052,452,721101,435.12096810369104,693405.1851824053,0.1819964915051423,286.0,0.029360386992743886,0.032113823943667866,1.7097863197214796e-05,1.8466980610434016e-05,339.0,329.0,352.0,346.0,0.024082263306516062,0.03015590487452533,1.3943543694821634e-05,1.7384608314260162e-05,349.0,334.0,353.0,347.0
393,393,393,393,393,393,393,393,393,4801,2.0349972915089976,11.220196938698455,77,118787,74.71787091506107,115243.09626203554,487,700494,484.717870915061,696950.0962620358,80,124481,75.6795628496956,116986.52321565564,490,706188,485.67956284969557,698693.5232156558,0.20312937860744545,253.0,0.08213864058019903,0.08682405308329752,4.964397991810207e-05,5.247734400400336e-05,129.0,129.0,144.0,142.0,0.0765625,0.08479936485641654,4.5573690274452756e-05,5.1052269027805375e-05,119.0,127.0,134.0,136.0
394,394,394,394,394,394,394,394,394,4811,6.91530997990998,21.137136552936454,91,120329,88.82244563525875,117782.56735793619,579,697473,576.8224456352588,694926.5673579364,98,128805,91.24410541956516,120485.80914216665,586,705949,579.2441054195651,697629.8091421667,0.19450430138909106,267.0,0.06991909189711387,0.07311335242756374,4.817112457726968e-05,5.0092981582682534e-05,161.0,161.0,148.0,150.0,0.06101624323198668,0.06957480339062716,4.255081506587472e-05,4.805662112925029e-05,163.0,165.0,146.0,150.0
395,395,395,395,395,395,395,395,395,4831,0.5390003885569992,3.865389154008962,55,96798,54.35216762842574,95705.72841921943,423,701877,422.35216762842583,700784.7284192196,57,104127,54.606809396148435,96706.63985290252,425,709206,422.60680939614855,701785.6398529026,0.4533279484018628,28.0,0.13983471074380166,0.14296870703173348,7.49080070607265e-05,7.650833714734103e-05,65.0,73.0,84.0,89.0,0.13080947983995075,0.14172383198451802,6.541023190757203e-05,7.503983838114468e-05,55.0,66.0,84.0,86.0
396,396,396,396,396,396,396,396,396,4810,1.2450998508790023,10.203766690185082,161,345371,151.7704360604347,322206.85075983,360,688022,350.77043606043463,664857.8507598302,188,437344,159.209822556416,348557.9576381441,387,779995,358.2098225564161,691208.9576381444,0.15027716912848915,334.0,0.013888353072798116,0.015228201640948137,5.768070889392809e-06,6.404117050013802e-06,422.0,422.0,427.0,427.0,0.010949524671797193,0.01413180948441331,4.077983584744536e-06,5.689306790073095e-06,418.0,422.0,430.0,427.0
397,397,397,397,397,397,397,397,397,4815,1.864641091552497,13.654906947004877,114,237421,110.8705444947765,230295.24977000692,342,689150,338.8705444947766,682024.249770007,128,289362,114.11195634250556,242437.49159816265,356,741091,342.11195634250566,694166.4915981628,0.12566884535359646,365.0,0.02631578947368421,0.027567758759912228,1.2225749716693008e-05,1.285967096238259e-05,359.0,364.0,395.0,399.0,0.021728515625,0.02627277523561726,8.850922624172415e-06,1.181038573102258e-05,363.0,361.0,398.0,398.0
398,398,398,398,398,398,398,398,398,4904,0.7348540084480017,6.241077691741983,92,149163,91.18203547778715,147462.35202102148,389,683374,388.1820354777871,681673.3520210214,97,162361,92.88364149887371,152420.85198450962,394,696572,389.88364149887366,686631.8519845096,0.2370782723126279,193.0,0.0459593572778828,0.04668924674081208,3.07139895784077e-05,3.134830067854217e-05,258.0,262.0,237.0,247.0,0.041874800722712296,0.045191478135336666,2.642424443833088e-05,2.9555286675015785e-05,243.0,258.0,239.0,243.0
399,399,399,399,399,399,399,399,399,4903,5.42970823948848,18.33811399158085,91,135253,90.15072221347499,133905.82849920314,456,693109,455.15072221347504,691761.8284992031,93,138497,90.71451051556299,134688.65773868494,458,696353,455.71451051556295,692544.6577386849,0.20289765223880465,254.0,0.05506581330757155,0.05600371226434488,3.788852726998329e-05,3.8579592150468434e-05,218.0,226.0,190.0,199.0,0.0529540987397387,0.055378263606143986,3.630351850784701e-05,3.817558788301297e-05,200.0,216.0,170.0,192.0
400,400,400,400,400,400,400,400,400,4901,5.762725048144508,16.253494601933642,40,50368,39.36316412414896,48983.94136946618,431,688085,430.363164124149,686700.9413694664,42,53759,39.93726968628445,49967.34145261456,433,691476,430.9372696862845,687684.3414526145,0.27412223258984303,145.0,0.269375,0.27775065378589225,0.0002712268485396024,0.00028619377918438267,22.0,23.0,10.0,8.0,0.2454648526077097,0.2701825608983942,0.0002392625615027293,0.0002754334293003456,19.0,21.0,10.0,8.0
401,401,401,401,401,401,401,401,401,4902,11.047593072704954,19.691537214569188,69,132468,66.84551671346145,126555.23405530932,414,699317,411.8455167134615,693404.2340553092,72,137812,67.84651637798014,128432.0388795144,417,704661,412.8465163779801,695281.0388795142,0.3580290713006232,79.0,0.08695652173913042,0.0921700394228913,3.985218402061137e-05,4.3293855819149096e-05,124.0,117.0,177.0,172.0,0.08043981481481481,0.08968783022370982,3.710275553557226e-05,4.215155800338193e-05,117.0,115.0,166.0,168.0
402,402,402,402,402,402,402,402,402,5000,2.798403063791996,9.869637379424269,89,99848,88.99999957593035,99847.99952288477,522,625741,521.9999995759304,625740.9995228847,89,99848,88.99999957593035,99847.99952288477,522,625741,521.9999995759304,625740.9995228847,0.3610087585232361,78.0,0.06590077010478475,0.06590077067925898,6.276475985826794e-05,6.276476041024327e-05,175.5,186.0,112.0,119.0,0.06590077010478475,0.06590077067925898,6.276475985826794e-05,6.276476041024327e-05,147.5,176.0,90.0,113.0
403,403,403,403,403,403,403,403,403,5109,2.405033292794508,13.539742347521608,124,152797,122.7536864796638,150298.50095581918,580,729022,578.7536864796639,726523.5009558194,126,155158,123.37112296626844,151002.5302034569,582,731383,579.3711229662682,727227.5302034569,0.16485804923191222,307.0,0.037721123829344436,0.0384082644619534,3.122561347693856e-05,3.216180163067956e-05,295.0,300.0,235.0,238.0,0.03665910808767952,0.03806534844230056,3.038061182980156e-05,3.1893476580408703e-05,272.0,295.0,206.0,232.0
404,404,404,404,404,404,404,404,404,5104,1.1480494506615049,8.591299999422661,117,198088,114.9192405400022,194112.0300715823,451,722699,448.9192405400021,718723.0300715823,123,208638,116.92107432581423,197635.29206434148,457,733249,450.9210743258143,722246.2920643417,0.19545765781894006,265.0,0.032946161151289365,0.03399247016642759,1.8417942783933184e-05,1.9074653522383088e-05,319.0,324.0,335.0,338.0,0.030206887434728005,0.032984882292892,1.684475340083184e-05,1.8490826395511386e-05,306.0,320.0,320.0,335.0
405,405,405,405,405,405,405,405,405,5111,0.05195031929999976,2.663611965576272,143,267081,140.62034739380104,262363.1980231091,421,723665,418.62034739380096,718947.1980231088,155,289660,143.22575913775785,267227.339066811,433,746244,421.2257591377578,723811.3390668107,0.09201447887913447,401.0,0.02058780380458702,0.021170153196106416,1.014498901771318e-05,1.0444584394685877e-05,392.0,397.0,407.0,409.0,0.018022892819979187,0.02053395736836804,8.894136689571727e-06,1.0135930126729293e-05,384.0,394.0,396.0,407.0
406,406,406,406,406,406,406,406,406,5102,0.7373450362024994,6.683303945073925,125,178393,121.65586870717787,170722.6359618669,514,708595,510.6558687071779,700924.6359618668,137,193780,125.6656884147883,175798.07851375223,526,723982,514.6656884147883,706000.0785137523,0.2074427207621065,246.0,0.032895999999999995,0.03450342430447359,2.226601337071804e-05,2.4048561828040993e-05,320.0,321.0,301.0,297.0,0.02802493473280409,0.03259055725450013,1.9280125900434892e-05,2.2844228816042387e-05,322.0,321.0,290.0,299.0
407,407,407,407,407,407,407,407,407,5108,0.04307537205149989,1.4343585427935814,74,109208,72.3524836628744,105377.25304404424,527,730365,525.3524836628744,726534.2530440444,77,114735,73.0375243214473,106570.39392957266,530,735892,526.0375243214473,727727.3939295728,0.26310157783136984,162.0,0.0962381300219138,0.10035612922748197,6.123941675151024e-05,6.542780456204215e-05,107.0,109.0,114.0,113.0,0.08939112835216731,0.09861083523865484,5.590134300068655e-05,6.407602780854472e-05,99.0,105.0,110.0,110.0
408,408,408,408,408,408,408,408,408,5103,0.30472186825649883,6.842379954292878,182,263242,175.22518819551112,253934.1582622673,565,750058,558.2251881955114,740750.158262267,206,308866,182.2419717274529,267845.90375153517,589,795682,565.241971727453,754661.903751535,0.08178979373694814,409.0,0.017057118705470355,0.01818094104775466,1.0823917766163879e-05,1.1487605265664915e-05,406.0,406.0,403.0,404.0,0.013879724761994531,0.017019139248304543,8.340639030119583e-06,1.0519192649824687e-05,404.0,408.0,403.0,404.0
409,409,409,409,409,409,409,409,409,5107,0.7548195474014956,8.600973135285281,103,191911,101.01310199677471,189096.3959682111,401,727565,399.0131019967748,724750.3959682109,109,201560,102.62915080255749,191795.24015176602,407,737214,400.6291508025576,727449.240151766,0.1282206045305508,362.0,0.03779809595626355,0.039104950494168005,1.9754773835531672e-05,2.0268516278956635e-05,294.0,296.0,320.0,329.0,0.034256375725948994,0.03803654624708146,1.814616580078051e-05,1.9775480501234023e-05,286.0,296.0,301.0,322.0
410,410,410,410,410,410,410,410,410,5105,2.681587474019996,15.105111987449876,121,186919,119.22738564010612,184058.0103936101,512,725754,510.22738564010604,722893.01039361,128,203061,121.45143093032057,189407.96655260905,519,741896,512.4514309303205,728242.9665526091,0.14769096681679836,338.0,0.034970288914691616,0.03589316230960079,2.0772202144910054e-05,2.133853400574709e-05,309.0,314.0,314.0,321.0,0.03167724609375,0.034741409809459084,1.7992436903535377e-05,2.0299241745759133e-05,297.0,309.0,303.0,319.0
411,411,411,411,411,411,411,411,411,5101,1.20153268416651,9.236915413575831,145,229334,140.97616862822238,221516.02149176828,438,728877,433.97616862822235,721059.0214917681,151,241331,142.43932190801848,224183.9829073533,444,740874,435.43932190801854,723726.9829073533,0.1769666867020008,294.0,0.020832342449464924,0.021836069834179014,1.3858535993386444e-05,1.4694693411469965e-05,390.0,393.0,381.0,384.0,0.01947283013902899,0.02146188433381971,1.272090850879346e-05,1.4400103165512734e-05,377.0,388.0,363.0,375.0
412,412,412,412,412,412,412,412,412,5110,0.3737542996815024,6.273780738199376,132,219372,129.66554875183405,215978.8112428304,425,728856,422.6655487518342,725462.8112428305,141,232524,131.8117660554516,219142.940704752,434,742008,424.81176605545176,728626.940704752,0.11932663356362468,378.0,0.024391643709825533,0.025138979595969082,1.5145351039568787e-05,1.5552236846936774e-05,375.0,378.0,368.0,375.0,0.021829887832603995,0.024450524463490945,1.3723756919281246e-05,1.5172259241107125e-05,362.0,374.0,355.0,367.0
413,413,413,413,413,413,413,413,413,5106,1.5890901557310002,11.141759742912614,90,147852,89.05562074977232,145915.7601707385,498,725568,497.05562074977234,723631.7601707388,95,157499,90.5264086896248,149014.3273568508,503,735215,498.52640868962476,726730.3273568511,0.1608610217013845,312.0,0.061481481481481484,0.06267326481645143,3.3191258017252754e-05,3.398703007023374e-05,187.0,194.0,224.0,230.0,0.055734072022160665,0.06083276911945535,2.963867316311041e-05,3.2727831514302536e-05,187.0,193.0,214.0,225.0
414,414,414,414,414,414,414,414,414,5301,2.078000935755506,11.535341460167086,100,157061,93.01933152662417,145718.21096436155,462,685548,455.0193315266242,674205.2109643616,132,218727,102.51181037946604,164133.30011712984,494,747214,464.5118103794661,692620.3001171298,0.19624323453836487,263.0,0.0462,0.05258760833698626,2.7790806583679052e-05,3.1751514378379024e-05,256.0,238.0,255.0,244.0,0.028351698806244264,0.04420271588720958,1.5618531854933408e-05,2.570998438687331e-05,319.0,265.0,339.0,273.0
415,415,415,415,415,415,415,415,415,5307,0.0853284965844994,1.806485068951744,58,69322,53.94718258051704,64766.14372663791,539,671805,534.9471825805169,667249.1437266379,70,81883,57.19303948711672,68319.65817856403,551,684366,538.1930394871167,670802.6581785643,0.32857552091458025,101.0,0.16022592152199766,0.1838117914849544,0.00013979803397249399,0.0001590713425778266,54.0,49.0,39.0,35.0,0.11244897959183674,0.1645325095060664,0.00010207066249653248,0.00014371543220888602,69.0,51.0,48.0,38.0
416,416,416,416,416,416,416,416,416,5302,0.6456420436955012,5.754675384981537,84,131088,74.92707611634702,113530.30849133414,456,668286,446.927076116347,650728.3084913343,101,159072,79.33357173255764,120264.23915536304,473,696270,451.3335717325575,657462.2391553633,0.24499657125210125,188.0,0.06462585034013606,0.07960843666189392,3.8889869704617405e-05,5.048659302249846e-05,181.0,140.0,182.0,148.0,0.04636800313694736,0.07171064424843325,2.7516310427273604e-05,4.545668891410766e-05,220.0,154.0,229.0,159.0
417,417,417,417,417,417,417,417,417,5309,0.06949933526000025,2.349339432266313,94,141328,86.74455357238335,131317.86218143415,476,670365,468.7445535723833,660354.8621814342,122,177129,94.16397493286846,141383.3597727432,504,706166,476.1639749328685,670420.3597727433,0.15823369822327651,321.0,0.05387052965142598,0.06229480088963452,3.356254654703374e-05,3.829391527259481e-05,221.0,196.0,223.0,202.0,0.033861865090029565,0.05370156828189746,2.2507510532622633e-05,3.353903780827706e-05,289.0,222.0,263.0,220.0
418,418,418,418,418,418,418,418,418,5304,6.0264208581819965,18.511290247219254,47,58196,45.512459773315314,55913.80876286612,462,674619,460.51245977331536,672336.8087628657,49,61785,45.99598159379382,56853.30878421053,464,678208,460.9959815937939,673276.3087842104,0.2210018661210172,214.0,0.20914440923494795,0.22232114420596413,0.0001991921861736421,0.0002150545992336988,38.0,40.0,19.0,19.0,0.19325281132861308,0.21790006346135574,0.00017766292432199468,0.0002082964376646584,29.0,35.0,18.0,18.0
419,419,419,419,419,419,419,419,419,5308,2.315895467944482,12.831995634289193,108,162226,100.9067053114265,151760.8052735809,448,664393,440.9067053114264,653927.8052735807,132,198881,109.351705034172,164838.30977689446,472,701048,449.35170503417197,667005.3097768943,0.1767422626413288,295.0,0.03840877914951989,0.04330186991264524,2.524550881811819e-05,2.8392952732966564e-05,292.0,278.0,276.0,264.0,0.027089072543617993,0.03757813963467958,1.7723976464839192e-05,2.454782314768681e-05,327.0,298.0,307.0,283.0
420,420,420,420,420,420,420,420,420,5303,2.8945268297565048,11.75421753872568,65,73657,64.4611526235804,72717.19856775527,495,674293,494.4611526235804,673353.1985677554,67,76519,65.15728127573429,73727.76519753468,497,677155,495.1572812757343,674363.7651975348,0.2632691645987306,160.0,0.11715976331360947,0.11899700838326276,0.0001242855385333794,0.00012734111516528334,87.0,94.0,45.0,45.0,0.11071508130986857,0.1166318756876877,0.00011565103348210422,0.00012406008856663585,73.0,88.0,41.0,45.0
421,421,421,421,421,421,421,421,421,5305,4.864371833882517,12.076156785561938,51,63520,50.73651497650454,63241.551546454655,489,672476,488.7365149765045,672197.5515464548,51,63520,50.73651497650454,63241.551546454655,489,672476,488.7365149765045,672197.5515464548,0.4191593357174887,44.0,0.18800461361014995,0.1898600199119324,0.00016666937643154895,0.00016807065546319962,44.0,45.0,29.0,32.0,0.18800461361014995,0.1898600199119324,0.00016666937643154895,0.00016807065546319962,32.0,44.0,23.0,29.0
422,422,422,422,422,422,422,422,422,5310,0.2810541361189994,3.9316287481040346,92,134653,88.09635928317174,129441.0099570631,441,668497,437.09635928317175,663285.0099570632,111,160310,92.6700162289872,135549.08933684725,460,694154,441.6700162289874,669393.0893368474,0.22848349904540965,199.0,0.052103024574669185,0.056319821194471965,3.686951249407076e-05,3.95873469004345e-05,228.0,225.0,197.0,192.0,0.03733463192922652,0.051430345167584664,2.701062306527532e-05,3.643241967855305e-05,266.0,231.0,234.0,203.0
423,423,423,423,423,423,423,423,423,5306,2.7499735034910104,8.626478022473036,60,72952,57.50628333759822,69579.85288382914,515,674258,512.5062833375982,670885.852883829,64,78239,59.23554572865101,71674.68823721705,519,679545,514.235545728651,672980.688237217,0.4643776751310053,23.0,0.14305555555555555,0.15497747992408026,0.00012669273236411193,0.00013857395798889054,63.0,62.0,44.0,40.0,0.126708984375,0.1465538748141896,0.00011101243772687962,0.00013099990381956736,59.5,60.0,45.0,42.0
424,424,424,424,424,424,424,424,424,5401,1.717621723305509,12.461304588369256,148,165358,147.9999887715064,165357.9883955904,588,615991,587.9999887715065,615990.9883955903,148,165358,147.9999887715064,165357.9883955904,588,615991,587.9999887715065,615990.9883955903,0.13899858051285835,344.0,0.02684441197954712,0.02684441554019897,2.2528067833932527e-05,2.2528070571462064e-05,356.0,370.0,298.0,310.0,0.02684441197954712,0.02684441554019897,2.2528067833932527e-05,2.2528070571462064e-05,328.0,357.0,262.0,301.0
